user_id,plan,country,device,tenure_months,watch_hours_t_minus_3,watch_hours_t_minus_2,watch_hours_t_minus_1,watch_hours_next_month
3003428,premium,ES,mobile,34,5.81,7.55,8.36,11.08
3003429,premium,FR,mobile,41,19.99,23.19,25.05,23.18
3003430,standard,FR,mobile,52,17.5,24.86,26.79,19.75
3003431,standard,US,tv,30,15.86,18.68,21.95,22.6
3003432,premium,ES,tv,34,26.99,26.17,25.38,19.54
3003433,free,US,web,41,12.29,14.92,16.67,17.82
3003434,free,US,mobile,8,17.66,19.65,18.29,20.95
3003435,standard,GB,tv,30,21.52,21.67,19.9,0.0
3003436,free,AU,tv,32,2.97,3.25,3.95,3.24
3003437,free,FR,mobile,13,9.85,8.57,8.79,0.0
3003438,free,ES,web,28,8.22,8.78,9.0,0.0
3003439,standard,JP,web,18,11.38,11.41,12.28,10.9
3003440,free,GB,tv,41,11.77,11.97,11.63,5.45
3003441,free,AU,tv,29,18.98,17.94,16.63,14.5
3003442,free,GB,tv,20,8.41,8.35,8.55,4.9
3003443,free,ES,tv,44,1.82,1.85,1.98,0.0
3003444,premium,BR,tv,45,11.55,11.95,12.58,12.27
3003445,free,US,mobile,4,4.81,6.29,6.62,6.96
3003446,standard,GB,mobile,37,22.32,24.35,22.42,25.57
3003447,standard,ES,tv,22,8.73,7.02,6.34,1.23
3003448,free,FR,tv,3,13.58,14.66,15.06,12.15
3003449,premium,DE,mobile,8,6.07,7.18,6.92,7.19
3003450,standard,BR,mobile,15,4.23,4.32,4.38,1.77
3003451,standard,FR,tv,39,9.2,10.38,9.38,3.27
3003452,free,DE,tv,27,3.15,2.86,2.76,1.2
3003453,free,FR,mobile,13,7.55,6.91,7.34,4.16
3003454,premium,FR,tv,51,19.15,17.47,15.78,18.2
3003455,standard,DE,mobile,21,4.15,5.17,5.0,11.34
3003456,premium,FR,web,55,14.94,14.22,15.32,17.84
3003457,premium,DE,tv,25,3.74,3.56,3.66,3.79
3003458,free,FR,mobile,36,5.6,5.68,6.03,7.57
3003459,standard,JP,mobile,25,6.53,6.42,6.16,2.72
3003460,free,SE,mobile,22,16.58,17.2,17.83,21.01
3003461,standard,US,tv,33,10.1,11.94,13.39,13.97
3003462,free,FR,tv,33,5.15,6.5,6.6,5.65
3003463,free,US,mobile,7,1.91,1.97,2.0,0.5
3003464,standard,FR,tv,59,14.98,14.48,13.39,17.93
3003465,standard,IT,mobile,48,4.48,4.21,4.37,0.84
3003466,standard,GB,mobile,27,2.87,3.21,3.3,0.0
3003467,free,GB,web,33,10.6,14.48,14.75,14.42
3003468,free,NL,mobile,36,6.66,5.88,6.47,4.02
3003469,premium,BR,web,32,7.29,8.16,9.25,8.9
3003470,free,DE,web,25,4.03,4.45,4.69,2.05
3003471,free,ES,mobile,17,22.13,20.75,20.46,14.53
3003472,standard,DE,tv,10,22.29,20.74,19.49,17.6
3003473,free,ES,tv,1,26.56,23.51,23.26,0.0
3003474,standard,FR,tv,6,17.63,18.84,17.99,17.84
3003475,free,US,tv,36,4.52,4.09,4.05,5.2
3003476,premium,US,mobile,28,59.5,60.74,62.11,60.48
3003477,premium,FR,mobile,29,1.51,1.59,1.7,0.0
3003478,premium,DE,tv,45,7.98,8.68,9.08,6.85
3003479,standard,IT,mobile,24,10.68,8.83,8.81,8.35
3003480,free,US,mobile,22,3.91,3.74,3.43,2.35
3003481,standard,CA,mobile,33,4.78,6.38,6.61,2.69
3003482,premium,US,mobile,31,17.51,19.36,20.08,14.56
3003483,standard,AU,mobile,42,11.04,11.86,12.12,10.92
3003484,standard,US,mobile,58,3.39,3.18,3.05,4.51
3003485,standard,US,mobile,33,8.07,8.14,8.25,10.76
3003486,standard,FR,tv,4,14.78,17.91,18.83,17.07
3003487,standard,US,tv,26,5.18,5.77,5.9,7.07
3003488,free,FR,mobile,12,6.94,8.28,8.72,0.0
3003489,free,ES,web,59,15.69,15.88,15.15,15.86
3003490,standard,US,mobile,29,16.5,18.6,18.51,18.72
3003491,free,FR,mobile,35,16.36,18.87,19.15,17.91
3003492,premium,US,tv,30,5.12,6.86,6.95,7.09
3003493,standard,ES,tv,17,4.05,3.8,3.66,5.31
3003494,free,DE,mobile,14,13.15,13.47,14.3,12.61
3003495,standard,FR,web,14,4.27,4.41,4.25,2.76
3003496,standard,FR,mobile,31,8.16,9.45,9.26,4.5
3003497,standard,IT,tv,28,5.94,5.88,6.15,5.2
3003498,free,IT,web,23,9.83,9.65,10.36,12.66
3003499,premium,DE,tv,8,23.81,22.64,24.47,23.8
3003500,free,GB,mobile,5,13.14,13.94,13.79,8.49
3003501,standard,US,mobile,2,28.59,28.09,27.49,0.0
3003502,free,DE,web,3,6.33,6.66,6.4,8.13
3003503,standard,IT,tv,33,16.56,15.59,14.77,0.0
3003504,standard,BR,mobile,16,6.06,6.36,5.81,3.48
3003505,standard,US,tv,25,6.23,8.36,8.49,9.99
3003506,free,ES,tv,21,20.22,18.9,17.7,20.44
3003507,standard,DE,tv,48,2.62,2.51,2.51,3.1
3003508,standard,IT,tv,6,11.74,10.02,9.94,9.33
3003509,free,IT,web,1,16.11,14.74,14.82,15.07
3003510,premium,BR,mobile,35,6.42,7.36,7.59,8.13
3003511,standard,FR,web,43,8.81,10.76,11.58,13.59
3003512,premium,US,mobile,19,19.27,17.0,15.71,0.0
3003513,premium,US,tv,43,3.3,3.26,3.41,3.35
3003514,premium,DE,tv,3,12.26,11.51,11.99,8.02
3003515,standard,DE,tv,50,8.16,9.6,9.19,8.24
3003516,standard,ES,tv,25,7.41,8.02,9.7,8.29
3003517,free,GB,tv,49,9.89,9.62,9.42,9.7
3003518,standard,GB,tv,49,14.37,16.45,16.36,12.09
3003519,standard,ES,tv,58,9.23,11.41,10.51,12.5
3003520,standard,US,tv,28,15.61,15.22,15.9,18.01
3003521,premium,US,tv,8,37.64,35.47,36.35,34.13
3003522,free,US,tv,40,19.48,18.43,17.17,14.49
3003523,free,BR,mobile,20,7.72,9.13,9.38,9.74
3003524,standard,FR,tv,44,13.92,13.05,12.62,13.63
3003525,free,US,tv,57,7.34,7.55,8.03,6.74
3003526,free,US,mobile,1,7.37,10.68,12.38,13.67
3003527,free,GB,web,49,12.23,11.01,12.29,11.37
3003528,premium,JP,tv,1,5.82,6.14,6.16,3.99
3003529,free,SE,mobile,48,3.94,5.49,5.37,3.78
3003530,free,FR,tv,57,5.2,5.25,5.29,3.79
3003531,free,GB,mobile,34,23.24,22.46,21.45,18.34
3003532,free,FR,tv,2,12.93,13.26,12.75,12.83
3003533,free,BR,mobile,57,7.6,9.63,9.49,13.42
3003534,standard,US,mobile,14,7.71,8.16,7.51,0.0
3003535,standard,US,tv,26,19.1,18.22,17.91,19.4
3003536,free,DE,web,54,7.18,7.71,7.57,10.52
3003537,standard,DE,tv,21,10.04,10.03,8.96,13.51
3003538,free,AU,tv,7,25.16,23.56,22.34,0.0
3003539,free,FR,mobile,59,9.85,9.17,10.35,0.0
3003540,premium,AU,tv,52,9.86,10.42,10.58,0.0
3003541,standard,US,tv,21,8.34,8.59,8.66,4.06
3003542,premium,FR,tv,18,9.21,8.75,8.93,4.53
3003543,free,BR,mobile,54,9.55,9.54,10.23,0.0
3003544,free,GB,web,57,20.99,22.01,22.53,19.46
3003545,free,JP,mobile,23,7.16,8.55,8.91,9.69
3003546,free,GB,web,16,16.08,15.89,16.85,0.0
3003547,premium,DE,mobile,43,14.58,16.06,15.92,8.19
3003548,free,US,tv,33,14.4,15.24,14.86,10.2
3003549,premium,AU,mobile,29,27.52,30.61,33.81,29.94
3003550,premium,ES,mobile,6,8.68,11.78,16.61,13.71
3003551,standard,GB,tv,35,7.64,7.76,7.85,8.22
3003552,free,BR,tv,4,22.59,19.96,18.09,20.87
3003553,standard,FR,tv,54,28.09,27.8,27.13,22.03
3003554,free,SE,tv,17,4.54,4.44,4.78,14.01
3003555,standard,DE,mobile,43,25.11,26.19,27.38,27.0
3003556,free,BR,mobile,9,22.05,22.86,23.33,17.32
3003557,premium,IT,tv,48,10.36,11.65,11.87,10.79
3003558,standard,DE,tv,26,7.42,7.94,8.76,6.12
3003559,standard,BR,mobile,27,4.49,5.47,6.76,0.0
3003560,standard,IT,tv,7,22.47,22.02,22.32,20.0
3003561,standard,FR,tv,6,3.46,3.59,3.6,5.38
3003562,premium,IT,mobile,49,29.79,35.72,36.38,33.73
3003563,free,DE,mobile,55,14.62,15.41,16.92,18.24
3003564,premium,NL,mobile,34,25.02,22.13,21.1,16.34
3003565,standard,BR,tv,58,17.84,16.39,17.1,20.21
3003566,premium,FR,web,22,8.33,7.81,7.57,9.97
3003567,free,FR,web,17,7.5,7.9,9.43,11.59
3003568,premium,US,mobile,47,4.17,4.55,4.46,0.0
3003569,free,BR,tv,52,6.03,5.83,5.4,5.88
3003570,standard,SE,tv,5,4.47,4.12,3.96,5.18
3003571,free,IT,mobile,33,11.19,11.0,10.52,14.1
3003572,free,NL,tv,46,8.25,9.29,8.97,4.01
3003573,free,GB,tv,22,10.19,9.68,9.42,8.93
3003574,free,DE,mobile,25,16.78,16.92,15.23,19.28
3003575,free,CA,web,2,22.58,22.65,22.83,18.3
3003576,premium,FR,mobile,18,3.96,4.11,4.1,9.36
3003577,free,DE,tv,48,49.11,44.87,40.65,32.76
3003578,standard,US,tv,57,12.37,13.65,13.22,13.62
3003579,free,FR,tv,59,7.79,8.0,8.18,7.8
3003580,standard,GB,tv,29,21.1,18.46,16.95,16.51
3003581,standard,US,tv,13,14.62,16.15,16.35,20.3
3003582,free,DE,tv,59,32.88,32.06,30.26,27.7
3003583,standard,FR,tv,1,13.82,11.58,10.51,11.62
3003584,premium,US,tv,45,4.01,4.78,4.62,5.55
3003585,standard,US,web,20,4.66,4.3,4.47,7.45
3003586,free,JP,mobile,18,17.71,18.84,18.29,15.14
3003587,free,GB,web,54,11.84,13.09,14.61,15.6
3003588,standard,BR,mobile,54,29.7,26.38,27.85,25.18
3003589,free,DE,mobile,52,4.79,5.18,4.91,8.17
3003590,standard,FR,mobile,43,17.81,18.35,17.31,15.03
3003591,free,IT,mobile,26,23.18,21.79,21.24,23.26
3003592,standard,FR,tv,29,13.26,16.69,15.88,13.17
3003593,free,US,mobile,49,7.55,8.11,8.21,5.72
3003594,free,GB,tv,56,14.8,12.93,11.53,8.36
3003595,premium,BR,mobile,18,7.19,7.47,7.67,5.71
3003596,premium,JP,tv,35,14.52,14.81,13.74,11.97
3003597,premium,US,tv,34,21.16,23.59,22.48,16.28
3003598,premium,ES,mobile,9,4.03,4.17,4.34,5.12
3003599,free,DE,tv,40,7.37,7.49,7.96,9.0
3003600,free,BR,web,13,31.6,34.02,33.35,28.73
3003601,free,AU,mobile,7,5.01,4.66,4.58,4.39
3003602,standard,GB,mobile,35,18.13,17.92,17.36,13.25
3003603,free,US,tv,10,1.14,1.33,1.34,0.0
3003604,premium,BR,mobile,55,5.41,5.18,5.97,7.59
3003605,free,GB,tv,5,5.12,5.38,5.46,9.4
3003606,free,SE,tv,57,23.58,22.36,24.01,26.0
3003607,free,GB,mobile,59,3.95,4.31,3.94,0.0
3003608,free,AU,tv,58,5.4,5.45,5.46,5.13
3003609,free,FR,mobile,23,5.68,6.43,7.07,11.26
3003610,standard,IT,mobile,30,6.1,6.76,6.98,8.9
3003611,free,US,web,19,10.0,9.69,8.74,11.83
3003612,standard,ES,mobile,57,8.06,7.52,7.05,11.76
3003613,premium,AU,tv,21,14.34,13.71,13.82,19.42
3003614,standard,ES,web,35,4.64,5.29,5.15,2.99
3003615,standard,BR,mobile,58,12.47,12.58,12.13,7.3
3003616,free,FR,tv,7,8.44,7.63,6.94,0.0
3003617,free,FR,tv,2,2.53,2.51,2.63,0.0
3003618,free,GB,tv,21,7.15,9.45,8.99,7.52
3003619,premium,DE,tv,55,18.14,16.55,15.4,13.95
3003620,standard,FR,mobile,8,9.41,9.42,8.74,12.65
3003621,free,IT,mobile,34,9.54,11.83,11.67,10.63
3003622,free,IT,tv,41,7.87,8.76,8.68,11.49
3003623,premium,FR,tv,32,7.05,6.9,6.64,9.31
3003624,standard,FR,tv,22,19.77,18.67,19.13,16.89
3003625,standard,US,mobile,21,16.98,16.62,17.7,17.41
3003626,premium,ES,tv,18,4.23,4.82,4.76,0.0
3003627,standard,JP,tv,2,6.49,6.25,5.97,8.54
3003628,standard,DE,mobile,54,19.93,19.54,19.89,12.86
3003629,free,FR,mobile,50,7.23,6.47,6.48,5.6
3003630,free,NL,tv,50,8.05,7.71,7.34,6.43
3003631,premium,FR,mobile,32,8.46,8.69,8.66,10.0
3003632,standard,ES,tv,19,8.92,7.85,8.17,8.13
3003633,free,DE,mobile,1,9.31,8.83,9.51,7.85
3003634,standard,JP,mobile,42,12.07,10.7,10.68,9.15
3003635,free,IT,tv,42,9.55,8.65,9.03,7.82
3003636,premium,FR,mobile,52,8.57,8.31,9.1,11.09
3003637,free,US,mobile,25,8.82,8.68,9.1,9.05
3003638,standard,US,web,39,32.15,38.47,40.22,38.08
3003639,standard,US,tv,24,14.58,14.06,14.67,12.94
3003640,free,US,web,57,12.45,12.37,12.98,13.14
3003641,free,GB,mobile,4,38.16,44.17,43.22,48.77
3003642,standard,BR,tv,34,6.27,5.75,6.29,7.92
3003643,free,FR,mobile,40,44.03,43.02,39.7,36.97
3003644,free,DE,web,3,56.43,71.03,70.52,64.62
3003645,standard,NL,web,39,31.42,30.19,26.53,26.08
3003646,free,DE,tv,57,10.52,11.65,12.15,13.15
3003647,free,DE,tv,58,22.39,21.53,22.61,21.6
3003648,free,BR,tv,5,25.47,27.67,26.96,0.0
3003649,premium,IT,web,7,4.08,4.34,4.98,2.13
3003650,free,DE,web,28,25.93,23.2,21.3,20.91
3003651,free,AU,tv,56,11.08,12.57,11.1,14.25
3003652,free,FR,tv,26,10.47,9.61,8.83,4.72
3003653,free,FR,mobile,29,16.62,17.67,17.4,16.19
3003654,free,DE,tv,42,14.13,12.38,11.86,12.51
3003655,free,FR,tv,4,3.77,3.75,3.56,1.05
3003656,free,US,mobile,51,31.94,28.49,28.5,30.38
3003657,free,FR,tv,45,14.65,13.96,14.08,10.32
3003658,premium,IT,mobile,59,12.19,18.03,19.41,17.5
3003659,free,DE,web,25,33.35,29.33,27.87,28.71
3003660,free,NL,tv,46,7.71,7.54,7.04,13.55
3003661,premium,US,mobile,6,69.03,65.83,61.1,58.74
3003662,premium,ES,mobile,18,63.84,59.48,57.01,52.07
3003663,standard,US,mobile,8,4.44,4.8,5.42,7.74
3003664,free,FR,web,37,9.49,9.67,9.64,7.79
3003665,free,IT,tv,57,12.36,12.33,11.75,10.99
3003666,free,FR,web,46,6.61,6.85,7.21,8.29
3003667,free,IT,mobile,39,9.28,9.36,8.95,0.0
3003668,free,IT,tv,42,76.66,79.21,77.32,0.0
3003669,standard,ES,mobile,57,5.23,5.71,6.72,6.57
3003670,free,GB,mobile,41,40.34,44.36,41.32,44.19
3003671,standard,SE,tv,46,33.37,30.85,31.02,0.0
3003672,free,FR,mobile,16,10.35,12.04,12.14,12.14
3003673,free,AU,tv,37,33.2,30.15,28.36,25.66
3003674,standard,FR,tv,41,28.08,26.11,25.42,24.46
3003675,premium,DE,mobile,8,13.42,14.53,14.95,15.55
3003676,free,JP,mobile,42,25.06,25.43,23.43,22.84
3003677,standard,US,mobile,27,9.52,8.45,8.55,10.96
3003678,free,NL,mobile,59,11.18,10.16,10.25,8.49
3003679,free,GB,mobile,15,5.16,5.31,5.15,4.57
3003680,standard,SE,mobile,29,20.95,19.2,19.16,18.0
3003681,free,FR,tv,10,7.88,7.67,7.63,5.98
3003682,free,GB,tv,4,4.31,4.03,4.2,8.99
3003683,free,US,tv,30,22.39,20.92,20.37,0.0
3003684,free,FR,web,57,8.21,8.57,8.29,11.99
3003685,free,IT,tv,19,43.63,42.52,41.14,39.38
3003686,free,BR,mobile,53,15.3,15.68,17.26,13.03
3003687,premium,IT,mobile,57,21.39,22.15,23.15,19.81
3003688,standard,IT,tv,48,5.69,8.73,10.23,5.57
3003689,free,BR,tv,2,12.33,14.91,15.1,13.95
3003690,free,DE,tv,43,17.71,17.49,18.83,17.8
3003691,standard,US,mobile,2,1.92,2.01,2.07,4.19
3003692,free,BR,tv,16,3.89,3.53,3.55,10.72
3003693,standard,ES,tv,37,9.03,9.22,9.94,9.78
3003694,standard,US,mobile,56,4.25,4.36,4.27,3.65
3003695,free,DE,mobile,6,7.33,6.83,6.78,7.64
3003696,free,US,tv,57,12.84,15.99,16.41,19.42
3003697,free,BR,tv,33,8.73,8.93,10.03,10.24
3003698,free,US,tv,44,18.04,19.62,20.17,18.97
3003699,free,ES,tv,49,4.08,4.51,4.46,2.72
3003700,premium,IT,tv,30,27.56,26.39,25.06,27.73
3003701,free,CA,web,8,7.4,6.71,6.19,6.44
3003702,standard,DE,mobile,47,14.76,13.87,15.39,13.09
3003703,standard,SE,mobile,5,20.54,19.41,20.41,19.46
3003704,free,ES,mobile,9,52.43,67.73,62.66,58.66
3003705,free,FR,tv,57,49.7,44.87,41.11,0.0
3003706,free,US,mobile,54,15.64,15.53,16.81,17.12
3003707,standard,US,tv,51,17.68,14.85,13.85,17.51
3003708,free,FR,tv,56,14.48,13.95,14.21,0.0
3003709,standard,DE,tv,15,15.48,14.91,15.52,14.72
3003710,premium,FR,mobile,58,8.52,8.23,7.72,7.06
3003711,standard,NL,mobile,29,16.32,17.02,17.81,17.4
3003712,premium,US,mobile,6,18.83,20.08,20.17,20.26
3003713,standard,US,mobile,10,15.36,16.47,18.51,24.63
3003714,premium,GB,tv,42,6.73,6.36,5.92,9.78
3003715,premium,NL,mobile,50,10.54,9.62,10.73,6.99
3003716,standard,AU,tv,24,21.88,21.34,21.65,20.34
3003717,standard,JP,tv,12,18.07,17.72,18.48,15.52
3003718,premium,SE,tv,13,9.53,9.25,8.69,12.44
3003719,free,US,tv,49,9.09,9.95,9.87,10.11
3003720,standard,DE,mobile,49,8.09,7.87,8.59,14.41
3003721,standard,US,mobile,15,8.93,10.24,11.33,9.75
3003722,premium,JP,mobile,3,4.86,4.91,4.86,0.27
3003723,free,FR,web,7,5.37,5.37,5.14,6.61
3003724,standard,GB,tv,24,6.49,7.25,7.5,12.95
3003725,standard,US,mobile,13,21.45,19.41,18.23,15.43
3003726,premium,NL,tv,27,48.71,41.65,43.02,42.26
3003727,free,US,tv,32,10.43,10.38,12.79,11.7
3003728,standard,SE,mobile,6,6.74,6.93,6.82,3.27
3003729,standard,JP,mobile,53,7.05,8.36,9.48,0.0
3003730,premium,FR,mobile,47,5.98,5.64,5.86,4.63
3003731,premium,BR,tv,3,13.44,14.13,15.28,15.38
3003732,standard,US,mobile,27,4.54,4.32,4.62,0.0
3003733,standard,DE,mobile,9,6.92,7.52,7.9,4.02
3003734,free,US,tv,49,8.56,7.33,7.17,6.73
3003735,premium,ES,tv,33,23.79,27.07,29.74,29.8
3003736,free,US,mobile,12,21.07,16.91,15.57,12.02
3003737,standard,BR,tv,6,4.33,4.8,4.96,6.38
3003738,standard,BR,tv,19,11.71,11.78,11.55,6.62
3003739,free,US,tv,21,27.13,33.22,35.74,32.32
3003740,free,FR,tv,18,19.87,20.8,20.79,21.14
3003741,free,FR,tv,23,8.43,8.94,10.96,6.8
3003742,premium,US,mobile,8,6.64,7.66,7.15,6.85
3003743,standard,AU,mobile,29,11.19,13.35,13.56,11.07
3003744,free,US,tv,18,8.27,7.71,7.61,4.73
3003745,standard,BR,web,43,22.15,24.52,26.37,24.03
3003746,free,AU,tv,46,76.51,77.41,81.48,75.19
3003747,premium,US,mobile,15,13.53,12.42,12.18,13.94
3003748,free,GB,mobile,8,11.77,11.98,12.63,12.99
3003749,free,NL,mobile,20,5.48,4.87,4.92,3.83
3003750,free,ES,tv,8,33.76,32.79,33.4,28.24
3003751,standard,FR,mobile,26,10.03,12.72,13.63,14.55
3003752,free,BR,mobile,55,3.66,3.79,3.76,4.76
3003753,standard,JP,tv,24,12.58,12.32,12.16,8.52
3003754,free,BR,tv,51,8.62,9.51,10.04,13.1
3003755,free,BR,tv,43,9.13,11.2,11.3,10.97
3003756,free,BR,tv,52,6.81,7.17,7.58,6.83
3003757,free,ES,tv,3,13.98,13.15,13.37,17.49
3003758,premium,US,tv,42,3.19,4.44,4.94,4.95
3003759,free,JP,mobile,9,13.87,13.99,14.59,11.64
3003760,premium,FR,mobile,36,14.03,16.2,16.86,14.03
3003761,free,NL,mobile,9,9.78,8.78,8.68,8.35
3003762,free,US,mobile,52,10.81,9.76,9.1,8.39
3003763,free,ES,tv,32,33.34,31.83,34.17,31.19
3003764,free,BR,tv,35,21.77,21.27,22.09,25.06
3003765,standard,BR,mobile,6,3.54,4.12,4.18,1.29
3003766,standard,FR,tv,19,9.0,9.75,9.54,11.51
3003767,free,ES,mobile,5,9.4,12.46,12.0,11.82
3003768,standard,US,mobile,51,11.48,13.03,12.87,13.11
3003769,standard,FR,mobile,47,29.89,25.0,22.95,23.69
3003770,premium,DE,tv,38,8.91,8.75,9.08,15.73
3003771,premium,CA,tv,58,4.55,4.76,4.95,7.35
3003772,standard,CA,mobile,51,12.64,12.15,13.23,9.76
3003773,standard,GB,tv,3,5.36,6.17,5.91,0.0
3003774,standard,BR,tv,52,15.71,15.62,15.9,16.14
3003775,free,US,tv,11,14.34,13.61,13.76,15.81
3003776,standard,US,mobile,8,41.72,41.55,45.72,0.0
3003777,free,IT,web,31,25.84,31.34,34.11,25.06
3003778,standard,BR,mobile,38,26.18,24.48,21.94,24.12
3003779,premium,BR,tv,54,11.44,10.29,11.33,16.46
3003780,free,FR,mobile,31,5.09,6.47,6.31,8.65
3003781,premium,US,tv,30,20.78,21.63,21.95,22.72
3003782,premium,FR,tv,6,12.02,13.15,12.58,11.51
3003783,free,BR,web,23,6.66,6.73,6.9,7.48
3003784,standard,US,web,12,15.33,16.59,14.91,10.44
3003785,premium,DE,mobile,50,9.53,9.64,9.75,3.67
3003786,premium,GB,tv,22,12.75,11.32,11.01,9.52
3003787,free,FR,tv,46,14.82,15.31,14.94,18.5
3003788,free,US,tv,4,8.62,9.34,9.58,15.95
3003789,standard,IT,mobile,48,6.89,6.27,5.98,5.45
3003790,free,US,tv,38,44.04,42.19,42.81,36.63
3003791,free,GB,tv,14,10.91,10.93,10.38,7.14
3003792,free,CA,web,46,18.78,16.04,16.33,16.08
3003793,free,FR,web,39,3.71,3.63,3.98,6.51
3003794,standard,US,tv,39,3.69,3.54,3.94,0.0
3003795,standard,IT,mobile,11,7.55,6.49,6.95,0.0
3003796,standard,GB,web,28,5.0,4.73,5.29,4.81
3003797,standard,CA,web,27,5.36,5.4,5.37,1.87
3003798,free,FR,mobile,12,7.72,6.83,7.22,4.19
3003799,free,SE,tv,50,31.14,26.0,25.13,23.86
3003800,free,DE,mobile,36,10.44,9.3,8.95,7.7
3003801,free,US,mobile,47,2.89,2.72,2.58,2.28
3003802,free,DE,tv,57,12.89,13.06,14.28,10.49
3003803,free,DE,web,33,10.12,9.74,8.97,6.95
3003804,free,FR,mobile,18,27.64,28.25,26.15,0.0
3003805,free,US,web,46,10.63,11.17,10.73,9.78
3003806,standard,US,tv,35,41.53,35.92,35.26,36.33
3003807,standard,GB,mobile,4,9.66,9.3,9.37,9.28
3003808,premium,FR,mobile,21,7.39,7.41,7.03,6.32
3003809,standard,FR,tv,49,16.55,17.6,17.0,17.93
3003810,standard,US,web,34,6.73,5.99,5.92,6.27
3003811,free,IT,mobile,47,26.06,23.3,22.02,17.98
3003812,standard,CA,mobile,58,6.89,8.14,7.9,0.0
3003813,free,FR,web,44,3.36,3.27,3.68,2.55
3003814,free,CA,mobile,19,16.55,17.13,16.4,15.79
3003815,free,IT,mobile,9,7.14,7.26,8.22,10.43
3003816,free,JP,tv,13,4.65,4.1,3.94,8.07
3003817,free,GB,mobile,13,12.77,12.91,13.27,16.06
3003818,standard,DE,tv,26,5.52,6.72,7.1,10.08
3003819,premium,BR,mobile,13,19.51,17.65,16.75,19.39
3003820,standard,GB,tv,44,12.08,11.28,11.21,6.15
3003821,standard,JP,mobile,41,20.06,19.45,18.58,17.4
3003822,standard,JP,mobile,7,8.97,9.29,9.22,9.38
3003823,free,GB,mobile,17,3.44,5.13,5.08,5.87
3003824,standard,GB,mobile,6,19.14,20.55,20.22,22.02
3003825,standard,DE,tv,8,9.99,9.08,8.27,9.25
3003826,free,IT,mobile,37,2.15,2.25,2.65,3.2
3003827,free,IT,mobile,34,8.17,7.87,8.7,7.12
3003828,premium,ES,mobile,14,5.7,6.07,6.21,6.45
3003829,standard,FR,mobile,22,26.25,25.6,25.6,29.98
3003830,free,AU,tv,55,6.08,5.66,5.86,2.91
3003831,standard,US,mobile,29,6.76,7.48,7.96,2.43
3003832,free,US,tv,48,14.38,13.67,14.14,20.76
3003833,free,US,tv,44,11.98,11.03,11.37,11.86
3003834,free,FR,tv,18,27.85,28.69,27.27,26.03
3003835,free,DE,mobile,14,30.12,28.51,29.02,24.78
3003836,standard,FR,tv,55,4.58,5.5,5.36,3.65
3003837,free,FR,mobile,54,12.75,14.42,14.67,15.71
3003838,standard,FR,web,11,33.48,32.14,33.73,31.92
3003839,free,FR,tv,43,5.89,5.83,5.98,1.82
3003840,standard,CA,mobile,11,3.3,4.25,4.49,2.25
3003841,standard,GB,web,49,17.23,16.14,15.6,19.13
3003842,standard,FR,web,2,5.35,5.77,5.92,4.57
3003843,standard,GB,mobile,25,52.14,47.91,49.1,52.78
3003844,premium,GB,mobile,22,13.07,11.35,10.34,9.99
3003845,standard,GB,tv,35,6.7,6.51,6.25,10.72
3003846,standard,US,mobile,46,6.86,7.06,7.65,0.0
3003847,standard,ES,web,47,29.02,28.01,27.08,27.45
3003848,free,FR,tv,22,6.73,6.15,5.87,0.0
3003849,free,US,tv,3,5.7,7.5,7.94,5.26
3003850,free,CA,tv,55,9.68,8.45,8.31,10.58
3003851,free,DE,tv,22,2.2,1.98,2.03,2.47
3003852,free,FR,tv,56,10.68,9.37,10.57,11.85
3003853,free,US,mobile,7,5.95,7.79,8.18,4.52
3003854,standard,IT,mobile,44,4.84,5.34,5.73,2.44
3003855,free,FR,web,48,16.34,16.71,17.29,14.32
3003856,standard,US,web,12,18.06,16.62,16.98,0.0
3003857,free,US,tv,58,10.57,12.95,12.75,13.77
3003858,standard,US,mobile,5,4.51,4.29,4.06,4.32
3003859,free,DE,mobile,54,5.57,5.2,5.79,9.91
3003860,free,FR,mobile,15,22.74,19.37,20.83,21.19
3003861,free,DE,mobile,55,53.12,50.91,56.85,54.02
3003862,standard,FR,mobile,19,24.02,22.47,22.74,0.0
3003863,free,CA,tv,23,20.45,18.46,17.81,20.83
3003864,premium,GB,mobile,36,8.37,7.77,7.46,2.35
3003865,free,FR,tv,31,11.27,11.67,10.99,0.0
3003866,standard,US,mobile,53,5.91,5.62,5.75,9.83
3003867,free,IT,web,23,17.17,15.77,16.12,20.13
3003868,standard,IT,mobile,22,6.41,7.62,7.62,7.29
3003869,free,US,web,22,3.94,4.24,4.46,2.75
3003870,free,FR,mobile,33,10.24,9.4,9.2,7.86
3003871,free,GB,mobile,1,17.79,15.67,15.09,11.63
3003872,free,US,tv,32,17.13,16.0,15.47,14.7
3003873,free,FR,tv,35,12.12,12.57,12.65,7.32
3003874,premium,US,web,23,10.23,12.19,13.1,13.61
3003875,free,BR,mobile,48,8.08,7.04,6.61,7.99
3003876,free,US,mobile,2,5.46,5.76,5.5,5.27
3003877,premium,FR,tv,24,5.29,4.75,5.16,2.2
3003878,free,FR,tv,19,3.22,3.47,3.62,2.22
3003879,free,GB,mobile,51,8.92,10.82,10.43,6.93
3003880,standard,GB,tv,42,4.54,4.39,4.37,4.94
3003881,premium,ES,tv,27,12.53,11.83,12.5,10.56
3003882,standard,GB,mobile,19,2.27,2.27,2.35,1.06
