user_id,plan,monthly_price_eur,tenure_months,signup_channel,country,payment_method,monthly_watch_hours_90d,sessions_90d,unique_titles_90d,support_tickets_90d,family_account,auto_renew_on,churned_30d
2008696,standard,9.99,37,referral,AU,paypal,11.77,28,8,1,False,True,False
2008697,standard,9.99,6,ads,FR,apple_pay,7.47,19,1,1,False,True,False
2008698,standard,9.99,45,organic,JP,card,20.58,39,9,0,False,True,False
2008699,standard,9.99,20,organic,FR,card,5.59,8,5,1,False,False,True
2008700,standard,9.99,25,organic,FR,card,13.14,26,10,1,True,True,False
2008701,standard,9.99,42,organic,US,card,9.9,12,6,1,False,True,False
2008702,standard,9.99,50,organic,US,card,14.77,22,10,1,False,True,False
2008703,standard,9.99,42,ads,IT,apple_pay,10.35,15,5,0,True,True,False
2008704,standard,9.99,18,app_store,JP,apple_pay,6.08,10,5,1,False,True,True
2008705,standard,9.99,27,organic,US,card,10.62,22,5,1,False,True,False
2008706,standard,9.99,22,referral,US,card,5.39,9,2,0,False,True,True
2008707,standard,9.99,28,organic,US,paypal,6.34,12,12,0,True,True,False
2008708,standard,9.99,45,ads,SE,paypal,11.71,25,8,0,False,True,False
2008709,standard,9.99,57,ads,FR,paypal,3.73,14,1,0,True,False,False
2008710,premium,15.99,24,referral,DE,card,22.63,46,16,1,True,True,False
2008711,standard,9.99,20,organic,US,paypal,15.17,25,5,0,False,True,False
2008712,premium,15.99,53,organic,US,apple_pay,44.39,88,23,0,False,True,False
2008713,premium,15.99,9,organic,US,card,49.98,90,27,0,False,True,False
2008714,standard,9.99,24,app_store,BR,paypal,6.08,11,9,0,False,True,False
2008715,standard,9.99,57,organic,US,card,20.09,39,11,1,False,True,False
2008716,standard,9.99,53,ads,JP,card,14.23,23,9,0,True,True,False
2008717,standard,9.99,48,organic,IT,card,25.67,35,14,1,False,True,False
2008718,standard,9.99,53,ads,US,card,10.17,17,9,1,False,False,False
2008719,standard,9.99,14,ads,FR,gift_card,10.37,17,5,0,False,True,False
2008720,premium,15.99,4,organic,FR,card,11.87,16,4,1,True,True,False
2008721,standard,9.99,51,organic,GB,paypal,14.63,30,10,0,True,True,False
2008722,premium,15.99,30,organic,NL,paypal,11.96,16,5,1,True,True,True
2008723,premium,15.99,15,organic,US,paypal,18.15,37,10,0,True,True,False
2008724,standard,9.99,29,ads,DE,card,8.77,14,5,2,True,True,False
2008725,premium,15.99,49,referral,JP,card,4.67,11,3,0,False,True,False
2008726,premium,15.99,30,organic,DE,paypal,9.39,15,6,1,False,True,True
2008727,standard,9.99,38,organic,FR,gift_card,9.12,13,0,0,True,True,False
2008728,standard,9.99,31,organic,US,paypal,54.77,82,29,0,True,True,False
2008729,standard,9.99,29,referral,NL,card,12.61,27,5,1,True,False,False
2008730,standard,9.99,57,organic,DE,apple_pay,21.57,40,14,0,False,True,False
2008731,standard,9.99,55,referral,BR,paypal,11.6,23,9,1,True,True,False
2008732,standard,9.99,26,organic,GB,gift_card,6.02,8,4,0,False,True,False
2008733,standard,9.99,48,organic,US,paypal,6.67,8,0,0,True,False,False
2008734,premium,15.99,43,organic,US,gift_card,15.97,34,11,0,True,True,False
2008735,standard,9.99,8,ads,FR,card,22.4,42,17,1,True,False,True
2008736,standard,9.99,50,ads,FR,paypal,20.04,33,14,1,False,True,False
2008737,standard,9.99,42,organic,ES,card,15.57,24,12,0,False,True,False
2008738,premium,15.99,51,app_store,BR,card,19.02,36,8,0,False,False,False
2008739,standard,9.99,47,ads,IT,apple_pay,17.83,29,10,1,False,True,False
2008740,standard,9.99,56,app_store,JP,apple_pay,16.66,30,15,0,False,True,False
2008741,standard,9.99,32,app_store,JP,card,18.41,36,9,1,True,False,True
2008742,standard,9.99,4,ads,AU,paypal,15.77,22,10,0,False,False,False
2008743,premium,15.99,17,referral,BR,card,9.49,21,1,1,False,False,False
2008744,standard,9.99,9,ads,DE,card,13.43,30,6,0,True,True,False
2008745,standard,9.99,14,ads,US,paypal,53.23,93,28,0,False,False,False
2008746,premium,15.99,34,referral,FR,card,17.75,32,8,0,True,True,False
2008747,premium,15.99,58,ads,AU,card,28.3,45,18,0,True,True,False
2008748,premium,15.99,46,ads,US,card,9.78,18,8,0,True,True,False
2008749,standard,9.99,26,organic,FR,card,12.02,28,10,2,False,False,True
2008750,premium,15.99,29,app_store,FR,paypal,7.0,11,3,0,False,True,False
2008751,standard,9.99,31,organic,US,card,8.78,13,5,0,False,False,False
2008752,premium,15.99,25,organic,NL,paypal,20.43,40,12,1,False,True,False
2008753,premium,15.99,36,organic,AU,card,6.39,11,8,0,False,True,False
2008754,standard,9.99,56,ads,US,gift_card,43.16,71,30,1,False,True,False
2008755,standard,9.99,6,organic,NL,card,14.9,24,11,0,False,True,False
2008756,standard,9.99,22,app_store,GB,paypal,41.09,76,25,1,True,True,False
2008757,standard,9.99,5,ads,US,card,29.97,52,18,0,False,True,False
2008758,standard,9.99,51,referral,US,card,15.27,24,10,1,False,True,False
2008759,standard,9.99,12,organic,US,gift_card,7.46,18,1,0,False,True,False
2008760,standard,9.99,39,ads,FR,paypal,10.14,16,6,1,True,True,False
2008761,standard,9.99,4,ads,ES,paypal,13.24,19,3,0,False,True,False
2008762,standard,9.99,29,organic,FR,apple_pay,12.35,26,7,0,False,True,False
2008763,standard,9.99,54,organic,JP,apple_pay,15.39,30,8,0,False,True,False
2008764,standard,9.99,57,referral,BR,card,46.86,87,26,1,False,False,False
2008765,standard,9.99,9,ads,US,card,9.62,21,5,0,True,False,True
2008766,premium,15.99,40,app_store,DE,apple_pay,7.1,20,9,0,True,True,False
2008767,premium,15.99,14,ads,DE,paypal,18.25,35,9,0,True,False,False
2008768,standard,9.99,44,organic,AU,card,16.52,27,11,1,True,True,False
2008769,standard,9.99,32,app_store,DE,card,7.05,13,6,1,False,False,True
2008770,standard,9.99,48,app_store,AU,card,27.15,44,10,1,True,True,False
2008771,premium,15.99,53,ads,BR,card,4.31,9,5,0,False,True,False
2008772,standard,9.99,21,organic,BR,card,26.11,43,14,0,False,True,False
2008773,premium,15.99,3,organic,IT,card,28.7,49,15,0,False,True,False
2008774,standard,9.99,19,referral,ES,paypal,51.62,96,32,0,False,False,False
2008775,standard,9.99,13,organic,US,card,10.81,7,8,1,True,True,False
2008776,standard,9.99,8,organic,FR,card,14.4,21,12,1,False,True,True
2008777,premium,15.99,43,organic,DE,card,14.89,31,6,0,False,True,False
2008778,premium,15.99,54,referral,BR,gift_card,9.07,10,2,0,False,True,False
2008779,standard,9.99,31,ads,FR,apple_pay,15.23,33,8,0,False,True,False
2008780,standard,9.99,32,ads,DE,card,17.19,27,13,0,False,True,False
2008781,standard,9.99,36,ads,US,apple_pay,16.98,31,9,0,False,True,False
2008782,premium,15.99,54,referral,DE,card,23.81,41,7,1,False,True,False
2008783,standard,9.99,2,organic,US,card,21.27,35,12,0,False,True,False
2008784,premium,15.99,32,organic,ES,card,12.78,10,7,0,False,True,False
2008785,standard,9.99,52,organic,ES,card,5.0,10,0,0,False,True,False
2008786,standard,9.99,10,organic,DE,apple_pay,37.91,72,24,0,False,True,False
2008787,standard,9.99,35,organic,US,card,6.29,13,4,0,False,False,False
2008788,standard,9.99,1,ads,US,card,16.64,37,11,0,True,False,False
2008789,premium,15.99,50,organic,US,card,5.25,10,2,0,False,True,False
2008790,premium,15.99,39,referral,AU,paypal,9.82,19,4,1,False,True,False
2008791,premium,15.99,57,organic,US,paypal,14.84,24,5,0,False,False,False
2008792,standard,9.99,18,app_store,DE,paypal,15.94,29,11,1,True,True,False
2008793,premium,15.99,44,organic,DE,card,6.65,11,7,0,False,True,False
2008794,standard,9.99,46,organic,ES,paypal,37.36,67,24,0,False,True,False
2008795,standard,9.99,2,referral,BR,card,9.94,11,5,0,True,True,False
2008796,standard,9.99,45,app_store,US,paypal,27.55,50,16,0,True,False,False
2008797,standard,9.99,42,organic,DE,card,10.12,13,5,1,True,True,False
2008798,standard,9.99,37,referral,JP,apple_pay,10.98,14,8,0,True,True,False
2008799,standard,9.99,34,referral,FR,apple_pay,53.48,96,33,1,False,True,False
2008800,standard,9.99,48,ads,DE,paypal,14.85,29,11,0,False,False,False
2008801,standard,9.99,7,ads,US,paypal,4.03,9,6,0,True,True,False
2008802,standard,9.99,24,organic,FR,card,14.3,20,8,0,True,True,False
2008803,standard,9.99,16,organic,FR,paypal,12.85,30,6,0,True,True,False
2008804,premium,15.99,50,organic,US,card,10.08,16,0,2,False,True,False
2008805,standard,9.99,10,organic,GB,card,5.94,10,6,1,True,True,False
2008806,standard,9.99,4,ads,BR,card,8.63,14,2,0,True,True,False
2008807,premium,15.99,55,organic,AU,card,40.61,70,24,0,False,True,False
2008808,premium,15.99,24,organic,AU,card,9.09,14,5,0,False,True,False
2008809,premium,15.99,47,organic,SE,gift_card,16.04,37,2,0,False,True,False
2008810,premium,15.99,14,ads,DE,card,9.23,25,8,0,True,True,False
2008811,premium,15.99,42,ads,DE,card,6.22,12,7,0,False,True,False
2008812,standard,9.99,55,referral,DE,paypal,9.42,17,6,0,True,False,False
2008813,premium,15.99,46,app_store,AU,paypal,22.84,43,10,2,False,True,False
2008814,premium,15.99,18,app_store,GB,apple_pay,26.8,55,16,0,False,True,False
2008815,standard,9.99,36,organic,BR,paypal,10.11,4,8,0,False,True,False
2008816,premium,15.99,50,organic,FR,paypal,9.99,15,4,0,True,False,False
2008817,premium,15.99,51,ads,CA,card,58.67,100,40,1,False,True,False
2008818,premium,15.99,18,organic,GB,card,18.64,25,11,2,False,True,False
2008819,premium,15.99,14,organic,GB,apple_pay,26.69,48,20,0,False,True,False
2008820,standard,9.99,26,app_store,BR,paypal,20.64,41,10,1,False,True,False
2008821,standard,9.99,15,ads,FR,apple_pay,36.0,65,25,1,False,True,False
2008822,standard,9.99,43,ads,FR,gift_card,13.06,19,10,2,False,True,False
2008823,premium,15.99,35,referral,AU,gift_card,16.03,34,8,3,False,True,False
2008824,premium,15.99,29,referral,US,card,10.96,11,7,0,True,True,False
2008825,premium,15.99,48,app_store,FR,apple_pay,6.14,9,6,1,True,True,False
2008826,premium,15.99,13,app_store,AU,paypal,10.4,13,3,0,False,False,False
2008827,premium,15.99,50,organic,US,apple_pay,3.52,1,0,0,False,False,False
2008828,standard,9.99,34,ads,NL,gift_card,7.79,21,1,0,True,True,True
2008829,premium,15.99,58,organic,AU,card,17.72,33,9,0,False,True,False
2008830,standard,9.99,36,app_store,US,card,31.9,56,18,0,False,False,False
2008831,standard,9.99,45,organic,FR,card,6.35,23,3,1,False,True,False
2008832,standard,9.99,12,organic,FR,card,22.35,43,10,2,True,True,False
2008833,standard,9.99,14,app_store,US,apple_pay,11.46,22,10,1,False,True,False
2008834,standard,9.99,33,ads,FR,apple_pay,12.36,17,10,0,True,True,False
2008835,standard,9.99,14,organic,JP,card,25.91,46,17,1,False,False,False
2008836,standard,9.99,3,organic,JP,card,19.16,39,11,0,False,True,False
2008837,premium,15.99,27,ads,DE,card,5.9,18,8,1,False,True,False
2008838,standard,9.99,16,ads,US,card,11.59,26,8,1,False,True,False
2008839,premium,15.99,39,ads,DE,gift_card,10.45,24,2,0,False,True,True
2008840,standard,9.99,35,organic,NL,card,22.78,39,16,1,False,True,False
2008841,standard,9.99,31,referral,FR,paypal,26.18,44,14,0,False,True,False
2008842,standard,9.99,50,organic,FR,card,20.49,37,7,0,False,True,False
2008843,standard,9.99,4,app_store,US,card,12.61,22,12,0,True,True,False
2008844,premium,15.99,47,ads,GB,card,7.28,9,3,1,False,False,False
2008845,standard,9.99,29,app_store,IT,card,8.96,20,2,0,False,True,False
2008846,premium,15.99,42,organic,CA,card,13.28,20,9,0,False,True,False
2008847,standard,9.99,49,app_store,FR,card,16.4,37,11,0,False,True,False
2008848,premium,15.99,18,app_store,US,card,11.35,25,5,1,False,False,False
2008849,premium,15.99,15,ads,US,card,31.35,55,14,0,False,False,False
2008850,standard,9.99,45,app_store,FR,apple_pay,23.37,34,12,0,True,True,False
2008851,standard,9.99,38,referral,BR,card,42.81,90,27,0,True,True,False
2008852,standard,9.99,11,app_store,DE,apple_pay,6.3,11,7,1,False,True,False
2008853,standard,9.99,16,referral,ES,apple_pay,23.21,42,22,0,False,True,False
2008854,standard,9.99,51,app_store,DE,paypal,29.15,45,12,1,False,False,True
2008855,standard,9.99,33,organic,US,card,7.65,12,5,2,False,True,False
2008856,premium,15.99,54,organic,FR,card,16.69,28,8,1,False,True,False
2008857,premium,15.99,42,ads,JP,card,13.89,28,9,1,False,True,False
2008858,standard,9.99,13,referral,FR,paypal,12.25,11,2,0,False,True,False
2008859,standard,9.99,13,organic,GB,card,6.88,8,6,0,False,True,True
2008860,standard,9.99,57,ads,CA,apple_pay,10.63,21,6,0,False,True,False
2008861,standard,9.99,44,organic,US,apple_pay,8.76,8,7,1,False,True,False
2008862,premium,15.99,36,app_store,DE,apple_pay,24.8,48,6,0,True,True,False
2008863,standard,9.99,40,referral,BR,card,35.52,63,23,0,True,True,False
2008864,standard,9.99,25,organic,US,apple_pay,7.45,11,0,1,False,True,False
2008865,standard,9.99,19,organic,US,card,22.63,38,14,0,True,True,False
2008866,standard,9.99,49,app_store,FR,card,14.71,25,15,0,True,True,False
2008867,standard,9.99,53,organic,FR,apple_pay,16.98,30,5,0,False,False,False
2008868,standard,9.99,54,ads,US,paypal,10.57,30,6,1,True,True,False
2008869,standard,9.99,47,app_store,ES,card,8.42,20,4,0,True,False,True
2008870,standard,9.99,52,app_store,FR,card,35.29,68,21,0,True,True,False
2008871,premium,15.99,31,organic,BR,card,9.9,10,2,1,True,False,False
2008872,standard,9.99,19,ads,DE,card,23.38,47,13,0,False,True,False
2008873,premium,15.99,5,app_store,GB,card,21.98,39,15,0,True,True,False
2008874,standard,9.99,19,organic,US,card,12.38,20,9,0,False,False,True
2008875,standard,9.99,26,ads,ES,card,20.27,38,9,0,False,True,False
2008876,premium,15.99,5,referral,BR,card,10.51,29,2,0,False,True,True
2008877,premium,15.99,20,organic,FR,paypal,18.25,32,11,1,True,True,False
2008878,standard,9.99,55,organic,SE,paypal,4.41,0,3,0,False,True,False
2008879,standard,9.99,16,organic,GB,card,9.52,23,9,0,True,True,False
2008880,premium,15.99,24,organic,ES,apple_pay,14.18,24,11,0,False,True,False
2008881,premium,15.99,38,organic,GB,card,4.98,4,8,0,False,False,True
2008882,standard,9.99,53,organic,FR,card,6.46,3,3,0,True,False,False
2008883,standard,9.99,55,ads,DE,card,4.95,6,2,0,True,True,False
2008884,standard,9.99,48,app_store,FR,card,19.72,36,11,0,False,False,False
2008885,standard,9.99,9,app_store,DE,paypal,5.82,5,1,0,True,False,False
2008886,standard,9.99,7,app_store,JP,card,6.7,6,7,0,True,False,False
2008887,standard,9.99,44,referral,DE,card,9.72,15,9,0,False,False,False
2008888,premium,15.99,53,organic,US,card,22.91,41,13,0,False,False,False
2008889,standard,9.99,37,ads,DE,card,2.14,3,5,0,False,True,False
2008890,premium,15.99,54,referral,US,card,10.0,19,4,0,False,False,False
2008891,premium,15.99,40,app_store,JP,card,27.24,52,14,1,False,True,False
2008892,premium,15.99,21,ads,DE,card,7.53,15,9,0,True,True,False
2008893,standard,9.99,50,referral,BR,card,16.36,30,11,2,False,True,False
2008894,standard,9.99,45,app_store,DE,card,18.95,31,15,0,False,False,False
2008895,standard,9.99,23,ads,US,card,4.89,12,3,0,False,True,False
2008896,standard,9.99,35,referral,ES,card,10.88,21,7,0,False,True,False
2008897,standard,9.99,35,app_store,FR,card,8.91,15,8,0,False,True,False
2008898,standard,9.99,6,referral,BR,apple_pay,14.96,22,8,1,True,False,True
2008899,standard,9.99,17,organic,JP,apple_pay,18.98,23,12,1,True,False,False
2008900,standard,9.99,14,app_store,GB,gift_card,16.28,25,16,0,False,True,True
2008901,premium,15.99,17,referral,US,apple_pay,19.72,33,13,0,False,True,False
2008902,premium,15.99,32,organic,FR,paypal,7.72,18,0,0,True,True,False
2008903,standard,9.99,31,app_store,IT,card,11.15,21,6,0,True,False,False
2008904,premium,15.99,51,organic,US,card,21.15,36,12,0,True,True,False
2008905,standard,9.99,1,app_store,DE,paypal,18.43,33,11,1,False,False,True
2008906,standard,9.99,49,referral,SE,paypal,4.53,0,2,0,True,True,False
2008907,premium,15.99,15,organic,BR,card,16.13,27,11,1,True,True,False
2008908,standard,9.99,21,app_store,FR,gift_card,5.54,6,1,0,False,False,True
2008909,standard,9.99,9,organic,IT,card,6.07,6,3,2,False,True,False
2008910,standard,9.99,1,app_store,FR,paypal,26.23,43,16,1,False,True,False
2008911,standard,9.99,8,ads,US,card,22.46,36,21,0,False,True,False
2008912,standard,9.99,14,ads,US,apple_pay,8.48,15,6,0,False,True,False
2008913,standard,9.99,23,app_store,DE,paypal,14.44,35,5,1,False,False,False
2008914,standard,9.99,19,organic,ES,paypal,18.01,27,7,1,False,True,False
2008915,standard,9.99,7,ads,CA,card,7.62,11,7,0,False,True,False
2008916,standard,9.99,20,referral,FR,paypal,3.07,11,7,0,False,True,False
2008917,standard,9.99,10,organic,ES,paypal,16.16,27,5,0,False,True,False
2008918,premium,15.99,41,organic,US,paypal,34.94,62,23,0,False,True,False
2008919,premium,15.99,40,ads,US,paypal,8.78,24,2,1,False,True,False
2008920,standard,9.99,4,organic,BR,card,12.94,28,8,0,True,True,False
2008921,premium,15.99,39,ads,FR,paypal,26.49,46,20,0,True,False,False
2008922,standard,9.99,54,ads,FR,apple_pay,33.39,49,20,0,False,True,False
2008923,standard,9.99,56,organic,US,gift_card,17.28,27,9,0,False,True,False
2008924,standard,9.99,4,organic,DE,card,9.74,18,14,0,False,True,False
2008925,standard,9.99,55,organic,DE,card,14.6,32,15,0,False,True,False
2008926,premium,15.99,25,organic,GB,card,10.69,26,6,0,False,True,False
2008927,premium,15.99,52,referral,IT,apple_pay,10.54,11,7,1,False,True,False
2008928,standard,9.99,13,organic,ES,card,19.54,42,11,2,False,True,True
2008929,standard,9.99,41,app_store,IT,card,17.39,26,12,0,True,True,False
2008930,standard,9.99,48,organic,DE,paypal,17.66,35,6,0,False,True,False
2008931,standard,9.99,16,organic,DE,apple_pay,11.19,21,9,1,True,True,False
2008932,standard,9.99,44,referral,FR,paypal,34.55,66,14,1,False,True,False
2008933,premium,15.99,11,organic,CA,card,7.98,18,8,0,True,False,True
2008934,premium,15.99,42,ads,ES,card,4.26,9,4,0,False,True,False
2008935,premium,15.99,57,organic,US,card,8.86,20,2,0,False,True,False
2008936,standard,9.99,18,app_store,IT,card,17.18,23,14,0,False,False,False
2008937,standard,9.99,57,organic,GB,apple_pay,11.78,23,5,1,False,True,False
2008938,standard,9.99,40,organic,DE,paypal,6.8,18,8,0,False,True,False
2008939,premium,15.99,30,ads,ES,card,31.35,61,13,2,False,False,False
2008940,standard,9.99,20,organic,US,paypal,3.66,7,0,1,False,False,True
2008941,standard,9.99,33,app_store,CA,apple_pay,12.06,15,4,1,True,True,False
2008942,standard,9.99,59,app_store,DE,paypal,12.72,23,7,0,True,True,False
2008943,premium,15.99,1,referral,GB,paypal,61.11,117,37,0,False,True,False
2008944,premium,15.99,52,organic,FR,card,24.34,40,15,1,False,True,False
2008945,premium,15.99,9,ads,SE,paypal,18.83,34,7,0,False,False,False
2008946,standard,9.99,52,organic,IT,apple_pay,56.54,101,31,0,True,True,False
2008947,premium,15.99,33,organic,FR,card,21.11,27,11,0,False,True,False
2008948,standard,9.99,54,organic,DE,card,24.13,45,9,0,True,True,False
2008949,standard,9.99,11,ads,US,gift_card,9.78,21,5,1,True,True,False
2008950,standard,9.99,3,ads,DE,card,31.89,55,15,1,True,True,False
2008951,standard,9.99,29,referral,DE,card,7.14,16,3,0,True,True,False
2008952,standard,9.99,46,ads,BR,paypal,9.0,13,5,0,True,False,False
2008953,premium,15.99,47,organic,GB,card,39.08,74,24,0,False,True,False
2008954,standard,9.99,46,organic,DE,apple_pay,13.12,24,7,0,True,False,False
2008955,standard,9.99,48,ads,FR,card,15.18,27,9,1,False,True,False
2008956,standard,9.99,46,ads,AU,paypal,44.31,87,26,0,False,True,False
2008957,standard,9.99,51,organic,US,card,8.74,4,6,0,False,True,False
2008958,standard,9.99,11,ads,FR,card,14.01,21,0,1,False,True,False
2008959,standard,9.99,14,app_store,US,card,5.29,11,1,0,True,True,False
2008960,standard,9.99,1,organic,US,apple_pay,22.84,42,16,0,False,False,False
2008961,standard,9.99,26,referral,US,paypal,22.97,36,8,0,False,True,False
2008962,premium,15.99,16,app_store,BR,card,16.91,30,13,1,True,True,False
2008963,standard,9.99,37,app_store,US,card,8.15,15,5,1,False,False,False
