ReturnID,OrderID,CustomerID,ProductID,RegionID,ReturnDate,Amount,Reason,CycleDays
2346,374932,246,1,5,2022-09-15,770.88,changed mind,13
2347,789202,712,3,4,2022-11-24,944.22,wrong size,26
2348,325767,357,54,8,2024-01-23,219.9,not as described,17
2349,878387,226,114,2,2022-07-21,44.51,not as described,22
2350,428542,258,1,8,2023-05-20,85.62,defective,5
2351,136626,479,95,6,2023-06-23,1356.84,defective,3
2352,234947,310,9,2,2024-01-21,1325.14,late delivery,10
2353,825630,113,59,6,2023-12-16,1213.31,late delivery,23
2354,884892,657,52,7,2023-04-10,307.42,defective,26
2355,290781,338,57,3,2022-11-06,792.93,defective,3
2356,641906,206,10,3,2023-01-03,1196.21,not as described,14
2357,616911,583,91,7,2023-02-16,1015.26,changed mind,12
2358,220407,597,34,2,2022-08-08,182.13,defective,22
2359,506795,125,93,1,2023-09-18,1344.36,late delivery,6
2360,724472,59,79,6,2022-07-28,249.42,defective,15
2361,970412,37,67,8,2023-10-11,265.98,wrong size,25
2362,862898,613,38,5,2024-01-22,1352.5,not as described,14
2363,188050,501,79,2,2024-08-19,732.08,wrong size,23
2364,313781,634,120,5,2022-04-29,565.61,defective,19
2365,493039,502,111,3,2024-01-30,834.95,damaged in transit,18
2366,235540,322,110,7,2022-03-27,1472.28,wrong size,8
2367,613618,472,27,5,2022-12-04,188.25,late delivery,29
2368,107755,578,71,3,2022-06-26,1137.85,not as described,8
2369,202169,320,48,5,2022-06-12,508.15,damaged in transit,27
2370,142525,733,117,6,2022-06-25,184.4,not as described,29
2371,365938,720,115,6,2022-02-13,638.68,changed mind,15
2372,786025,641,105,3,2024-04-03,827.64,damaged in transit,26
2373,259544,794,20,5,2022-03-03,316.88,defective,21
2374,988466,313,39,1,2023-02-03,613.85,wrong size,22
2375,342587,92,86,4,2023-12-01,957.16,wrong size,2
2376,140392,388,90,4,2024-09-17,868.91,late delivery,4
2377,401943,597,43,5,2024-05-03,1087.51,damaged in transit,3
2378,773263,624,17,8,2022-05-18,1256.24,not as described,1
2379,195986,311,17,8,2024-09-14,619.62,damaged in transit,25
2380,164675,235,83,4,2023-10-16,640.22,defective,6
2381,864408,357,55,6,2022-06-29,750.07,not as described,1
2382,632918,644,59,1,2023-03-25,853.87,not as described,28
2383,408920,49,98,4,2024-07-06,171.4,changed mind,9
2384,780466,263,3,6,2023-01-28,475.83,defective,24
2385,859892,184,91,6,2022-07-03,266.12,defective,28
2386,423283,645,33,8,2024-05-25,584.92,damaged in transit,16
2387,605062,376,112,4,2024-08-10,1460.3,wrong size,27
2388,109841,70,115,8,2024-09-02,878.27,late delivery,29
2389,375518,210,61,8,2024-08-13,649.78,damaged in transit,5
2390,635669,36,38,5,2024-05-22,853.25,changed mind,5
2391,277390,381,28,1,2023-03-31,1006.92,wrong size,11
2392,992119,799,22,4,2022-07-12,658.08,changed mind,17
2393,974027,454,120,7,2023-09-10,677.09,wrong size,23
2394,331855,696,23,5,2022-08-09,1055.09,wrong size,6
2395,456726,595,54,8,2023-04-19,100.69,not as described,6
2396,270541,707,58,7,2023-10-19,814.72,changed mind,9
2397,553554,249,82,1,2024-08-04,825.52,not as described,8
2398,211533,762,102,7,2022-10-17,1137.56,not as described,28
2399,451852,191,67,3,2022-09-09,1474.14,late delivery,12
2400,599729,351,91,7,2024-01-05,1195.67,late delivery,26
